store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,year,month,day,sales
850,5,605,1,0,0,1,2014,7,11,5551.463
658,2,461,1,0,0,1,2014,7,22,4221.4062
557,2,519,1,0,0,0,2014,2,25,4302.675
801,5,685,1,0,0,1,2015,5,15,7520.936
794,7,0,0,0,0,0,2013,6,16,0.0
773,6,508,1,0,0,0,2014,4,12,4451.093
801,3,370,1,0,0,0,2015,4,22,3829.304
909,1,927,1,0,0,1,2013,8,5,7245.775
1099,2,1365,1,0,0,1,2013,4,2,9117.817
102,5,890,1,0,0,1,2015,7,10,7880.742
238,6,1171,1,0,0,0,2014,7,26,7159.1
267,4,1626,1,0,0,1,2014,1,2,11039.099
848,5,787,1,0,0,1,2015,5,29,7589.356
1073,2,1139,1,1,0,1,2014,4,15,9922.102
851,7,0,0,0,0,0,2014,5,18,0.0
1068,2,272,1,0,0,0,2014,5,13,3471.0996
321,1,761,1,1,0,1,2013,7,29,7895.5347
972,7,0,0,0,0,0,2014,2,16,0.0
280,5,542,1,1,0,0,2014,7,18,5739.447
697,7,0,0,0,0,0,2013,10,6,0.0
622,1,326,1,0,0,0,2013,10,28,3229.497
129,1,1279,1,1,0,0,2013,4,29,11023.943
403,1,777,1,0,0,0,2014,2,24,6272.7305
301,1,699,1,1,0,0,2014,3,3,7356.4873
133,5,805,1,1,0,0,2014,7,18,7716.405
797,3,492,1,1,0,0,2014,5,21,5306.0044
836,1,716,1,0,0,0,2014,1,27,5557.056
1050,5,568,1,1,0,0,2013,9,27,5768.934
1072,7,0,0,0,0,0,2015,3,8,0.0
443,1,453,1,0,0,0,2013,7,8,4208.619
687,5,660,1,0,0,0,2013,6,28,6561.9575
681,4,446,1,0,0,1,2013,4,4,4158.36
393,5,538,1,0,0,0,2013,9,6,5173.612
362,3,956,1,0,0,0,2014,9,24,6650.0576
545,7,0,0,0,0,0,2015,7,5,0.0
542,7,0,0,0,0,0,2013,3,3,0.0
251,4,2535,1,1,0,1,2014,7,31,19879.553
558,5,469,1,1,0,0,2014,11,7,4646.335
738,3,564,1,0,0,1,2014,4,23,5193.4165
68,1,1043,1,0,0,0,2015,3,9,8034.9087
330,4,481,1,1,0,0,2014,10,23,4942.255
677,2,1029,1,1,0,0,2014,1,7,8932.326
1076,5,422,1,0,0,1,2014,8,15,3970.37
268,5,508,1,1,0,0,2015,1,9,5481.5024
86,2,549,1,0,0,1,2013,8,20,4445.9307
1057,4,643,1,1,0,0,2015,3,5,6585.5444
856,2,881,1,0,0,1,2013,10,1,6763.9795
196,4,0,0,0,1,0,2013,5,9,0.0
339,7,0,0,0,0,0,2013,1,13,0.0
704,2,1189,1,1,0,0,2014,11,11,10347.223
638,5,638,1,1,0,0,2014,5,9,7043.1206
292,2,370,1,0,0,0,2015,7,7,3834.7383
697,2,1017,1,1,0,0,2015,4,28,9818.864
541,7,0,0,0,0,0,2014,7,13,0.0
885,7,0,0,0,0,0,2013,9,1,0.0
258,1,482,1,0,0,0,2015,7,6,4849.5103
1087,5,616,1,1,0,1,2014,8,8,6178.9863
113,2,652,1,0,0,0,2013,5,7,5727.568
3,6,475,1,0,0,0,2014,8,30,4051.8447
511,5,708,1,0,0,0,2015,4,24,6528.9585
31,5,581,1,1,0,0,2015,6,5,6240.8228
556,4,981,1,1,0,1,2014,8,7,8332.496
998,4,487,1,0,0,0,2015,7,9,4796.1484
500,3,360,1,0,0,0,2015,2,11,3641.493
269,5,1461,1,1,0,0,2013,5,3,11357.979
840,3,1085,1,1,0,0,2014,6,18,10129.147
792,6,478,1,0,0,0,2015,6,20,4356.8184
769,5,3661,1,0,0,0,2015,5,15,12694.815
640,6,844,1,0,0,0,2014,10,25,6638.408
475,1,846,1,0,0,1,2015,7,6,7063.3394
424,5,719,1,0,0,0,2015,4,24,6574.2466
1107,4,635,1,1,0,0,2015,7,16,6335.36
985,7,0,0,0,0,0,2013,9,1,0.0
752,5,420,1,0,0,1,2015,1,2,4468.1284
382,1,557,1,0,0,0,2015,3,23,5238.9414
997,4,355,1,1,0,0,2015,7,2,4130.8447
554,2,620,1,1,0,0,2015,1,13,6015.3228
589,2,421,1,0,0,0,2013,6,11,4093.4944
794,2,549,1,0,0,1,2013,10,29,4747.629
771,7,0,0,0,1,0,2013,1,6,0.0
1009,6,331,1,0,0,0,2013,1,19,2741.422
557,3,767,1,0,0,0,2013,5,8,5833.3623
222,7,0,0,0,0,0,2013,6,23,0.0
805,1,416,1,0,0,0,2015,6,22,4412.337
1113,3,650,1,1,0,0,2014,2,19,6512.4395
632,4,1262,1,1,0,0,2015,4,30,11650.517
640,5,940,1,1,0,0,2013,1,25,8691.4
701,4,697,1,1,0,0,2013,3,7,7000.469
69,5,1043,1,0,0,0,2014,9,26,7838.38
879,7,0,0,0,0,0,2013,10,13,0.0
1107,1,839,1,0,0,1,2013,12,23,8293.009
202,2,450,1,0,0,0,2015,3,24,4402.398
759,1,641,1,0,0,1,2013,7,22,5171.911
182,5,450,1,1,0,0,2014,11,7,5104.8667
215,4,469,1,0,0,1,2014,1,2,4544.547
117,1,641,1,1,0,0,2015,6,15,7147.0107
352,7,0,0,0,0,0,2015,6,21,0.0
1114,2,2999,1,1,0,1,2015,3,3,19572.441
434,3,603,1,1,0,0,2015,3,18,6243.129
954,6,930,1,0,0,0,2014,2,1,7084.779
891,4,1209,1,1,0,0,2014,7,3,10110.736
854,4,552,1,0,0,0,2014,10,16,4902.5327
605,4,411,1,0,0,0,2013,6,13,4191.766
733,7,3202,1,0,0,0,2014,3,16,15661.017
707,7,0,0,0,0,0,2015,2,22,0.0
364,4,472,1,0,0,0,2014,2,13,4290.7256
1030,6,223,1,0,0,0,2014,9,13,1838.1534
30,3,512,1,0,0,0,2014,3,12,4437.237
110,7,0,0,0,0,0,2014,10,12,0.0
4,3,1065,1,0,0,0,2013,1,30,7717.905
326,3,297,1,0,0,1,2014,4,23,2906.1968
217,2,670,1,1,0,1,2013,7,2,6522.853
168,6,426,1,0,0,0,2013,4,27,4003.673
106,6,606,1,0,0,0,2014,1,18,5453.349
15,3,723,1,1,0,0,2014,12,3,7519.2495
349,4,816,1,1,0,0,2015,3,19,8106.624
419,6,849,1,0,0,0,2014,12,20,7605.3394
225,5,538,1,0,0,0,2014,10,17,5257.3525
488,2,351,1,0,0,0,2013,6,11,3562.2466
487,6,723,1,0,0,0,2014,1,25,5542.148
55,7,0,0,0,0,0,2015,3,1,0.0
831,7,0,0,0,0,0,2013,9,1,0.0
617,2,695,1,1,0,0,2013,3,5,6909.7896
557,6,640,1,0,0,0,2013,9,21,4956.3857
766,7,0,0,0,0,0,2015,6,28,0.0
643,6,732,1,0,0,0,2014,4,26,5625.9165
33,2,673,1,0,0,0,2013,10,15,5894.207
7,6,605,1,0,0,0,2014,6,21,5306.1074
496,3,650,1,0,0,0,2013,10,16,5338.573
782,2,529,1,1,0,0,2014,7,15,5553.52
829,2,738,1,1,0,0,2014,10,7,6992.234
354,7,0,0,0,0,0,2014,8,3,0.0
438,3,434,1,0,0,0,2013,7,10,4150.3794
531,1,1174,1,0,0,1,2013,12,23,11557.991
327,3,855,1,1,0,0,2013,11,6,7851.956
556,2,733,1,0,0,0,2014,11,18,5696.7114
683,1,1177,1,1,0,0,2015,6,1,10856.754
590,4,347,1,0,0,0,2014,3,27,3526.4907
99,2,407,1,0,0,0,2013,10,15,3945.8264
573,4,359,1,1,0,0,2015,7,30,4488.7407
175,2,850,1,1,0,0,2014,4,15,8048.2827
1088,3,397,1,0,0,0,2015,1,21,3914.0037
707,1,824,1,0,0,1,2014,10,13,6678.9985
226,3,621,1,0,0,0,2013,8,21,5491.9653
80,3,632,1,1,0,0,2014,12,17,7801.3027
602,5,831,1,1,0,0,2013,5,31,8927.845
1091,7,0,0,0,0,0,2013,8,18,0.0
998,6,469,1,0,0,0,2014,4,12,4235.829
226,3,661,1,1,0,1,2014,8,6,6903.785
150,5,861,1,0,0,0,2013,11,1,8014.431
332,6,192,1,0,0,0,2013,2,16,1415.7324
593,2,1349,1,1,0,0,2014,11,25,11075.983
588,4,662,1,1,0,1,2014,7,17,6529.464
247,5,711,1,1,0,1,2013,1,11,7220.0835
959,5,775,1,0,0,0,2015,7,10,6796.085
442,2,460,1,1,0,0,2013,1,22,4920.7817
325,5,628,1,1,0,0,2015,3,20,6402.7036
894,3,1262,1,1,0,0,2013,11,6,10007.606
256,1,1547,1,0,0,1,2013,9,2,10529.24
221,6,507,1,0,0,0,2015,4,18,4602.9263
434,4,686,1,0,0,0,2015,3,12,6388.566
122,7,319,1,0,0,0,2015,4,12,2901.754
800,7,0,0,0,0,0,2013,3,3,0.0
47,4,853,1,0,0,0,2015,7,9,7125.4346
590,5,416,1,0,0,0,2015,7,10,4249.344
89,4,632,1,0,0,0,2013,10,17,5423.3887
707,4,1217,1,1,0,0,2013,12,19,12393.861
506,2,793,1,0,0,0,2014,2,11,6268.764
312,7,0,0,0,0,0,2015,6,21,0.0
747,1,868,1,1,0,1,2013,5,13,8541.167
273,7,0,0,0,0,0,2013,6,9,0.0
1096,4,569,1,0,0,0,2015,5,28,5432.2104
567,5,680,1,1,0,0,2013,3,22,5696.337
1112,4,764,1,1,0,0,2014,11,27,8375.754
1028,2,733,1,1,0,0,2014,4,1,7581.797
158,5,514,1,0,0,0,2014,2,14,5446.8594
126,6,492,1,0,0,0,2013,10,19,4529.2627
69,7,0,0,0,0,1,2014,8,24,0.0
496,6,936,1,0,0,0,2013,8,31,7315.9395
950,2,684,1,1,0,0,2013,7,16,6983.13
176,5,596,1,0,0,0,2014,11,21,5855.4585
1001,6,468,1,0,0,0,2014,12,13,4566.7573
1022,4,1014,1,1,0,0,2014,12,18,10614.032
642,2,372,1,0,0,1,2015,7,7,3648.3645
801,7,0,0,0,0,0,2015,7,19,0.0
971,4,1009,1,1,0,1,2014,8,21,8362.638
212,1,603,1,1,0,0,2015,6,15,7213.9463
254,4,210,1,0,0,0,2014,2,27,2279.8345
1031,1,591,1,1,0,0,2014,11,24,6403.7715
1057,7,0,0,0,0,0,2014,2,2,0.0
366,4,581,1,0,0,0,2015,6,11,5985.567
810,1,549,1,1,0,0,2014,5,19,6071.586
103,1,0,0,0,0,0,2013,2,25,0.0
632,7,0,0,0,0,0,2013,10,27,0.0
867,3,415,1,1,0,0,2013,9,11,4744.2075
242,4,349,1,0,0,1,2013,7,11,3533.181
188,7,0,0,0,0,0,2014,8,17,0.0
735,5,509,1,1,0,1,2014,8,8,5716.2217
216,4,838,1,1,0,1,2015,7,30,8849.563
694,3,947,1,1,0,0,2013,12,18,10319.2295
31,5,0,0,0,3,1,2014,12,26,0.0
355,5,1000,1,0,0,1,2015,4,10,8164.615
929,2,731,1,1,0,0,2013,6,18,6807.16
401,2,1066,1,1,0,0,2015,3,31,10839.445
148,2,732,1,0,0,0,2013,9,17,5972.0933
605,2,407,1,0,0,0,2013,9,17,4050.2134
435,1,382,1,1,0,1,2014,7,28,4690.373
916,4,563,1,0,0,0,2015,3,12,5305.9487
19,4,541,1,0,0,0,2013,11,14,5119.552
856,5,937,1,1,0,0,2015,6,19,8429.554
495,3,274,1,0,0,0,2013,1,30,2749.9644
621,3,690,1,0,0,0,2013,4,17,5710.4385
952,2,415,1,0,0,0,2015,5,12,4233.8057
1018,1,1139,1,0,0,0,2014,9,8,8494.19
386,4,830,1,1,0,1,2015,4,2,9622.758
908,5,383,1,0,0,0,2013,12,13,3887.619
53,5,603,1,0,0,0,2013,4,19,5945.4585
887,1,481,1,0,0,0,2014,1,13,4395.544
123,3,1028,1,0,0,0,2014,9,24,7406.399
496,1,1025,1,0,0,0,2013,8,5,7625.399
366,2,582,1,0,0,0,2013,3,12,5422.383
24,2,1280,1,1,0,0,2013,12,17,12558.39
544,5,1480,1,0,0,1,2013,8,9,10249.152
347,3,337,1,1,0,0,2013,11,6,3964.235
1018,2,1182,1,0,0,1,2014,8,12,8832.811
890,1,450,1,0,0,0,2013,6,24,4225.714
694,6,879,1,0,0,0,2014,5,31,7425.497
156,6,361,1,0,0,0,2013,1,5,3279.682
60,2,630,1,0,0,1,2015,7,21,6001.715
781,3,612,1,0,0,0,2015,3,11,5349.8037
58,6,465,1,0,0,0,2013,6,22,4552.6816
815,2,540,1,0,0,0,2015,2,10,4917.363
62,7,0,0,0,0,0,2014,6,8,0.0
753,2,882,1,1,0,1,2013,7,30,9499.747
297,2,652,1,0,0,0,2014,3,25,5368.5747
647,1,812,1,1,0,0,2013,5,13,7891.8813
1074,4,590,1,1,0,0,2014,2,6,6021.9814
745,7,0,0,0,0,0,2013,6,9,0.0
356,7,0,0,0,0,0,2014,9,21,0.0
568,1,482,1,1,0,1,2014,10,20,5257.0693
366,4,558,1,0,0,0,2014,3,27,5593.031
240,1,645,1,1,0,0,2013,12,2,7621.5537
498,5,727,1,0,0,1,2013,8,23,6300.8105
291,1,1225,1,1,0,0,2014,3,31,11730.627
544,3,1833,1,1,0,0,2014,5,21,14369.536
820,3,1177,1,1,0,0,2015,4,29,12300.425
848,7,0,0,0,0,0,2013,2,24,0.0
572,3,480,1,0,0,0,2014,4,9,5143.923
578,3,979,1,1,0,0,2015,7,15,8675.201
317,7,0,0,0,0,0,2015,7,26,0.0
876,7,0,0,0,0,0,2013,3,17,0.0
184,5,580,1,1,0,0,2013,10,11,5992.8086
917,3,733,1,0,0,1,2013,4,3,5874.8286
401,6,260,1,0,0,0,2014,1,25,2533.1863
801,6,452,1,0,0,0,2013,5,4,4458.5923
287,2,618,1,0,0,0,2013,2,26,5458.0674
275,7,0,0,0,0,0,2013,5,12,0.0
112,3,799,1,1,0,0,2014,6,18,7709.391
388,3,947,1,0,0,0,2014,2,26,7271.785
396,4,1354,1,1,0,0,2015,4,16,11962.669
385,1,0,0,0,1,0,2015,5,25,0.0
952,1,0,0,1,1,0,2014,1,6,0.0
139,1,678,1,1,0,0,2014,1,20,7116.483
161,7,0,0,0,0,0,2015,1,4,0.0
431,6,1030,1,0,0,0,2014,11,8,7199.9927
475,4,940,1,1,0,0,2014,10,23,7890.4775
226,5,672,1,1,0,0,2015,1,16,6998.465
515,3,697,1,1,0,0,2014,12,3,7524.2183
755,4,0,0,0,1,0,2015,5,14,0.0
405,3,465,1,0,0,0,2013,12,11,4846.8486
764,4,464,1,1,0,0,2015,5,7,5151.8066
977,2,507,1,0,0,1,2014,4,22,4420.5312
178,4,0,0,0,1,1,2015,1,1,0.0
385,4,716,1,1,0,0,2014,6,5,7703.4736
57,6,764,1,0,0,0,2013,5,18,6570.5684
964,4,1375,1,0,0,0,2013,12,12,10519.952
61,3,479,1,1,0,0,2013,1,9,5370.694
406,2,410,1,0,0,0,2014,4,8,4128.4424
666,4,0,0,0,1,0,2013,10,3,0.0
751,4,574,1,1,0,0,2014,11,27,6598.6255
1023,2,617,1,1,0,0,2013,5,14,6078.32
462,6,307,1,0,0,0,2013,5,11,2829.3967
336,3,1986,1,0,0,0,2013,12,11,13776.48
98,5,469,1,1,0,0,2013,5,3,5159.379
65,7,0,0,0,0,0,2015,4,12,0.0
661,1,561,1,0,0,1,2013,8,5,4962.746
603,2,734,1,0,0,0,2013,10,15,5932.532
459,7,0,0,0,0,0,2015,2,15,0.0
14,1,718,1,1,0,1,2014,7,14,7157.127
767,7,0,0,0,0,0,2014,12,14,0.0
317,7,0,0,0,0,0,2014,3,16,0.0
58,1,394,1,0,0,1,2013,2,11,4030.54
382,6,539,1,0,0,0,2015,4,18,5293.928
702,7,0,0,0,0,0,2015,4,12,0.0
703,2,314,1,0,0,0,2013,6,25,3208.008
338,2,566,1,0,0,0,2014,7,22,5053.198
1004,5,392,1,0,0,0,2013,10,18,3447.8337
112,6,737,1,0,0,0,2013,3,16,5743.6597
897,3,281,1,1,0,0,2013,4,10,3083.619
1044,7,0,0,0,0,0,2013,6,9,0.0
566,2,765,1,1,0,0,2014,12,16,7718.136
736,5,459,1,0,0,1,2013,9,6,4500.556
168,3,788,1,1,0,0,2015,5,20,7942.925
102,3,1227,1,1,0,0,2014,12,3,11441.232
157,1,1381,1,1,0,0,2013,9,9,12174.464
869,4,743,1,0,0,0,2014,9,25,6455.8164
13,5,289,1,0,0,0,2015,6,26,2925.0278
68,1,925,1,0,0,0,2015,1,19,7130.405
369,7,0,0,0,0,0,2015,2,1,0.0
737,2,763,1,0,0,0,2013,4,16,6257.972
751,7,0,0,0,0,0,2014,1,12,0.0
70,2,582,1,0,0,0,2014,1,28,5141.931
336,7,0,0,0,0,0,2013,3,3,0.0
747,4,758,1,1,0,0,2014,6,19,7649.8794
139,5,581,1,0,0,0,2015,2,13,5823.623
6,3,704,1,1,0,0,2015,4,29,7438.237
1024,3,756,1,1,0,0,2014,2,5,7271.2915
234,2,1172,1,1,0,0,2015,2,3,10451.572
1016,7,0,0,0,0,0,2013,7,7,0.0
1057,5,671,1,1,0,0,2014,5,9,6621.6353
983,1,1275,1,1,0,0,2015,1,12,11017.779
75,3,517,1,0,0,0,2013,11,13,4826.2427
507,2,838,1,1,0,0,2013,4,30,8723.156
763,1,602,1,1,0,0,2013,4,22,6302.823
515,1,759,1,1,0,0,2015,5,18,7829.8213
190,6,528,1,0,0,0,2013,3,23,4935.7397
263,2,288,1,0,0,0,2014,4,8,2922.6067
301,1,599,1,0,0,0,2015,7,6,5527.647
190,5,564,1,0,0,1,2013,1,4,5500.5874
3,7,0,0,0,0,0,2014,12,28,0.0
922,7,0,0,0,0,0,2013,3,31,0.0
175,1,619,1,0,0,0,2013,1,14,5254.823
656,5,446,1,1,0,1,2014,8,1,4862.5845
303,4,746,1,1,0,1,2014,10,9,6974.705
535,1,576,1,1,0,0,2014,3,3,6517.3394
926,5,612,1,1,0,0,2014,2,21,5933.33
841,6,168,1,0,0,0,2014,10,25,1376.8584
777,1,437,1,1,0,0,2014,4,28,5020.455
533,1,1077,1,0,0,0,2014,12,8,9520.202
808,6,357,1,0,0,0,2014,2,22,3176.688
318,2,912,1,1,0,0,2013,12,3,9496.936
860,6,748,1,0,0,0,2013,3,2,5917.9907
525,7,0,0,0,0,0,2013,1,6,0.0
200,6,813,1,0,0,0,2013,3,23,6098.2856
765,4,867,1,1,0,0,2015,1,8,8217.394
436,6,405,1,0,0,0,2014,8,23,3446.901
320,1,2672,1,1,0,0,2014,2,3,17877.879
450,2,1048,1,0,0,1,2013,10,29,7746.0996
373,3,284,1,0,0,0,2014,4,9,3378.3105
786,5,473,1,0,0,0,2015,1,23,4429.7686
898,1,620,1,0,0,0,2013,2,25,5145.634
831,4,0,0,1,1,0,2013,5,30,0.0
261,1,799,1,0,0,0,2014,5,26,6419.3945
544,1,1644,1,0,0,1,2014,2,24,11185.533
434,6,928,1,0,0,0,2014,1,4,7010.6597
1010,6,942,1,0,0,0,2014,1,25,6788.237
768,1,1801,1,1,0,0,2013,2,18,14858.715
937,2,523,1,0,0,0,2015,7,21,5141.9897
56,1,550,1,1,0,0,2015,1,12,6385.105
1076,6,354,1,0,0,0,2013,3,23,3086.0042
1028,7,0,0,0,0,0,2013,10,27,0.0
63,3,597,1,0,0,0,2013,10,30,5689.0215
243,5,911,1,1,0,0,2015,6,19,8443.481
572,5,510,1,0,0,0,2014,6,27,5632.421
995,5,841,1,1,0,1,2013,8,2,8480.321
841,5,484,1,1,0,0,2015,2,6,5020.57
955,2,285,1,0,0,0,2013,6,25,2585.7375
938,5,1003,1,1,0,0,2014,2,21,8806.053
906,3,1217,1,1,0,0,2013,6,19,10290.012
948,7,1912,1,0,0,0,2014,3,23,7604.0283
952,4,479,1,1,0,0,2013,4,25,5031.76
983,5,1707,1,1,0,0,2013,7,19,12824.153
364,6,456,1,0,0,0,2015,5,23,4196.735
1046,7,0,0,0,0,0,2013,1,13,0.0
756,7,0,0,0,0,0,2015,6,28,0.0
310,7,159,1,0,0,0,2014,4,27,1443.4567
270,7,0,0,0,0,0,2013,12,1,0.0
614,7,0,0,0,0,0,2015,7,26,0.0
472,4,712,1,1,0,0,2014,11,6,6979.014
236,2,708,1,0,0,0,2015,6,23,6402.3203
377,4,1429,1,1,0,0,2015,4,30,13708.498
737,7,0,0,0,0,0,2014,10,12,0.0
970,4,0,0,0,3,1,2013,12,26,0.0
504,7,0,0,0,0,0,2015,1,4,0.0
806,5,602,1,1,0,0,2015,6,19,7174.018
1085,4,719,1,0,0,1,2013,6,27,6343.405
762,4,413,1,1,0,0,2014,3,6,4419.11
998,3,641,1,1,0,1,2013,3,27,6608.239
657,5,662,1,1,0,1,2015,7,3,6894.2217
442,2,493,1,1,0,0,2015,3,17,5622.835
434,6,909,1,0,0,0,2015,3,28,7263.908
672,4,1937,1,1,0,1,2015,4,2,14287.617
1089,4,836,1,0,0,0,2015,3,26,7341.2925
935,7,0,0,0,0,0,2014,3,23,0.0
1114,4,0,0,0,1,1,2015,5,14,0.0
665,1,1222,1,0,0,1,2014,12,29,10324.373
353,2,1526,1,1,0,0,2014,11,4,9530.181
32,4,602,1,1,0,0,2013,12,5,7009.3657
252,1,1354,1,0,0,1,2014,12,22,12574.307
583,5,617,1,1,0,0,2013,8,30,6257.912
946,3,447,1,0,0,0,2013,11,13,3906.5066
70,4,582,1,0,0,0,2013,2,14,5311.5283
107,5,0,0,1,1,0,2015,5,1,0.0
1105,1,447,1,0,0,0,2015,1,19,4448.4346
194,5,393,1,0,0,1,2013,9,6,3757.4126
631,3,577,1,0,0,1,2013,4,3,5144.934
655,3,0,0,0,1,1,2014,1,1,0.0
49,5,630,1,1,0,0,2014,9,19,7286.6997
647,6,559,1,0,0,0,2015,2,7,5091.8984
151,1,855,1,1,0,1,2015,7,13,9040.714
935,2,594,1,1,0,0,2014,10,7,6057.2017
749,5,641,1,0,0,1,2015,3,27,6643.7554
1106,4,576,1,1,0,0,2014,5,22,5724.8354
107,3,944,1,0,0,1,2013,1,2,7458.492
223,1,650,1,0,0,0,2014,5,26,5397.43
60,1,855,1,1,0,0,2013,4,8,8957.646
304,1,1061,1,0,0,0,2014,3,24,7406.8926
903,1,692,1,0,0,0,2014,4,7,6118.2256
192,3,587,1,1,0,0,2014,1,22,6028.4756
312,7,0,0,0,0,0,2013,12,22,0.0
377,5,999,1,0,0,0,2015,3,13,8299.009
773,3,786,1,0,0,0,2015,5,13,6577.2495
737,5,883,1,0,0,0,2014,2,14,7759.6987
402,5,740,1,1,0,0,2014,11,28,8302.345
102,7,0,0,0,0,0,2014,11,16,0.0
261,6,682,1,0,0,0,2014,12,13,6393.96
111,3,0,0,1,1,0,2013,5,1,0.0
44,1,606,1,0,0,1,2013,6,24,5102.566
1018,1,1520,1,1,0,0,2015,6,29,14755.32
1045,2,920,1,1,0,0,2014,9,30,9096.759
465,2,582,1,1,0,0,2014,3,4,6278.602
881,7,0,0,0,0,0,2015,2,8,0.0
758,7,0,0,0,0,0,2015,1,11,0.0
866,3,566,1,1,0,0,2015,4,29,6862.578
311,6,498,1,0,0,1,2013,7,20,4584.1406
1030,2,209,1,0,0,1,2013,12,24,2056.5781
1030,4,349,1,0,0,0,2014,9,11,3333.9072
1045,2,833,1,1,0,0,2013,1,22,7709.1826
314,1,590,1,0,0,0,2014,10,27,5079.3906
842,7,0,0,0,0,0,2014,6,1,0.0
472,5,677,1,1,0,0,2015,2,20,6685.8613
681,1,507,1,0,0,0,2013,9,16,4344.1626
738,1,0,0,0,2,1,2014,4,21,0.0
884,7,0,0,0,0,0,2013,3,10,0.0
351,5,469,1,0,0,1,2015,7,10,4857.588
1063,6,619,1,0,0,0,2014,12,20,6012.98
724,4,694,1,0,0,0,2014,8,28,6411.5786
932,3,697,1,1,0,0,2013,6,19,6516.4175
429,6,389,1,0,0,0,2015,7,4,3552.8455
1084,4,770,1,0,0,0,2014,5,15,6661.0117
1098,4,709,1,1,0,0,2014,9,18,6210.8037
554,2,511,1,0,0,0,2013,9,17,4312.037
632,4,813,1,1,0,0,2013,1,10,7731.5703
688,4,389,1,1,0,0,2014,9,4,4453.574
1027,6,1922,1,0,0,0,2013,3,2,12330.432
240,2,496,1,0,0,0,2013,12,10,4946.086
604,2,474,1,0,0,0,2014,4,8,4682.276
209,2,643,1,1,0,0,2015,7,14,6849.923
21,3,390,1,0,0,1,2013,9,4,3862.0652
665,4,1182,1,0,0,0,2014,3,27,8883.406
1010,4,725,1,1,0,0,2013,6,6,6910.7563
530,4,546,1,1,0,0,2014,4,3,5888.3945
481,7,0,0,0,0,0,2014,6,29,0.0
326,5,458,1,1,0,1,2014,8,8,5016.83
758,2,565,1,0,0,1,2014,8,12,4696.8545
17,1,755,1,0,0,1,2014,10,13,5791.372
725,5,662,1,1,0,0,2014,11,14,6956.7085
810,2,355,1,0,0,1,2013,10,15,3443.566
2,4,520,1,0,0,1,2013,8,8,4233.811
335,1,2463,1,0,0,0,2013,2,25,13431.642
946,5,537,1,1,0,0,2013,11,8,5315.5244
982,3,531,1,0,0,0,2014,1,29,4848.5127
9,6,552,1,0,0,0,2014,1,4,5269.9194
632,1,812,1,0,0,0,2014,5,12,6593.841
1046,5,646,1,0,0,1,2014,7,25,6024.3237
707,1,1192,1,1,0,1,2014,4,14,10946.559
338,4,624,1,0,0,1,2013,1,3,5681.9785
434,4,705,1,1,0,0,2013,9,12,6951.689
1043,2,1211,1,1,0,0,2014,3,4,10205.613
560,6,1858,1,0,0,0,2014,4,12,12545.397
813,7,0,0,0,0,0,2013,5,12,0.0
621,7,0,0,0,0,0,2015,3,22,0.0
578,4,788,1,0,0,1,2015,4,9,6841.212
27,2,1732,1,1,0,0,2014,12,16,16354.471
286,1,635,1,1,0,1,2013,7,15,6931.5703
260,4,917,1,0,0,0,2014,2,27,7515.0703
46,6,735,1,0,0,0,2013,5,18,5535.09
277,5,586,1,1,0,0,2013,2,22,5952.367
781,5,856,1,1,0,0,2013,5,3,8074.2803
1034,4,683,1,0,0,1,2013,8,22,5756.8066
38,1,424,1,0,0,1,2013,7,22,3789.064
981,2,574,1,0,0,1,2013,8,20,5052.5
477,4,469,1,1,0,0,2014,5,8,5197.497
338,3,479,1,0,0,1,2014,12,24,4628.036
1087,3,590,1,1,0,1,2014,8,6,6023.055
488,5,384,1,1,0,0,2013,3,22,4205.5405
83,4,379,1,1,0,0,2014,11,6,4555.835
756,4,1961,1,1,0,0,2013,11,7,15876.423
489,6,292,1,0,0,0,2015,4,18,2684.6848
399,1,0,0,0,2,1,2013,4,1,0.0
112,7,0,0,0,0,0,2013,6,9,0.0
194,2,431,1,1,0,0,2015,7,14,5182.047
68,1,1079,1,1,0,0,2013,11,4,9793.206
282,4,727,1,1,0,0,2014,10,9,7168.789
561,6,546,1,0,0,0,2013,5,11,4848.853
722,5,1487,1,0,0,1,2014,1,3,10778.256
972,4,346,1,0,0,0,2014,11,20,3123.5466
127,3,768,1,1,0,1,2013,3,27,7840.6826
953,6,245,1,0,0,0,2013,2,9,2084.11
635,4,667,1,1,0,1,2013,5,16,6654.19
611,6,515,1,0,0,0,2014,5,31,5015.694
1052,3,758,1,1,0,0,2015,2,4,7468.49
268,7,0,0,0,0,1,2014,4,20,0.0
431,2,1219,1,0,0,1,2014,12,30,10365.293
167,6,579,1,0,0,0,2013,11,2,5619.6587
759,3,912,1,1,0,1,2014,7,30,8808.595
626,1,689,1,0,0,1,2014,8,11,5818.241
297,5,0,0,1,2,1,2014,4,18,0.0
1086,7,0,0,0,0,0,2013,2,3,0.0
268,4,559,1,0,0,0,2013,4,4,5019.6504
572,7,0,0,0,0,0,2013,11,3,0.0
720,2,576,1,0,0,1,2014,10,14,5209.871
687,7,0,0,0,0,0,2013,5,12,0.0
728,2,369,1,0,0,0,2013,4,16,3737.008
168,3,749,1,1,0,0,2013,1,23,7229.626
1088,4,495,1,0,0,0,2014,1,16,4708.752
992,2,636,1,0,0,1,2013,8,6,5339.7554
